ObservationID,ObservationDate,Telescope,Flux,FrequencyHz,SNR,DurationSec,DistanceLy,EventType
OBS001964,2015-03-23 19:00:00,Chandra,558.546,1397162180.03,8.571,1.2301,1037601.53,Noise
OBS001965,2015-03-23 20:00:00,Chandra,563.204,1398382270.93,9.652,0.9416,1923530.12,Noise
OBS001966,2015-03-23 21:00:00,VLT,568.06,1393149583.03,5.615,0.5094,306354.19,Signal
OBS001967,2015-03-23 22:00:00,JWST,268.089,1390231766.88,15.525,0.9527,615355.21,Noise
OBS001968,2015-03-23 23:00:00,Keck,336.678,1430881160.96,10.751,0.6049,94683.09,Noise
OBS001969,2015-03-24 00:00:00,Chandra,736.823,1427720886.41,2.168,0.81,1072308.14,Signal
OBS001970,2015-03-24 01:00:00,HST,374.335,1408887868.07,12.504,0.654,2131920.13,Noise
OBS001971,2015-03-24 02:00:00,Chandra,573.301,1397849996.91,14.195,0.7601,977829.19,Noise
OBS001972,2015-03-24 03:00:00,Chandra,417.567,1412382359.7,16.816,1.0824,1050516.66,Noise
OBS001973,2015-03-24 04:00:00,VLT,509.561,1401475939.64,11.633,0.9556,1275119.39,Noise
OBS001974,2015-03-24 05:00:00,JWST,424.009,1396195541.63,10.137,0.4624,941854.76,Signal
OBS001975,2015-03-24 06:00:00,Keck,567.385,1406762118.43,21.931,0.4796,1183013.01,Noise
OBS001976,2015-03-24 07:00:00,HST,516.413,1391176845.06,12.033,0.8812,1196105.83,Signal
OBS001977,2015-03-24 08:00:00,Chandra,446.205,1405045285.28,15.598,0.903,577221.67,Signal
OBS001978,2015-03-24 09:00:00,JWST,373.979,1404084418.51,9.302,0.5977,952976.64,Signal
OBS001979,2015-03-24 10:00:00,HST,532.133,1412058720.43,15.45,1.2774,1370966.46,Signal
OBS001980,2015-03-24 11:00:00,VLT,354.474,1387617260.85,4.722,1.044,1464288.06,Noise
OBS001981,2015-03-24 12:00:00,VLT,551.298,1414202727.06,9.69,0.6123,1649250.83,Noise
OBS001982,2015-03-24 13:00:00,VLT,815.178,1381873770.14,5.959,0.5833,1167718.03,Signal
OBS001983,2015-03-24 14:00:00,HST,662.02,1388548666.97,8.975,0.7317,1177892.86,Noise
OBS001984,2015-03-24 15:00:00,VLT,586.202,1389421498.82,18.252,0.7004,1375092.43,Noise
OBS001985,2015-03-24 16:00:00,VLT,489.727,1378558964.55,8.938,1.1768,702614.89,Noise
OBS001986,2015-03-24 17:00:00,VLT,267.35,1420313245.67,15.591,1.0954,682110.47,Signal
OBS001987,2015-03-24 18:00:00,Chandra,341.326,1380618950.48,19.586,0.8105,937601.07,Signal
OBS001988,2015-03-24 19:00:00,JWST,653.935,1386021673.25,11.862,1.0034,362491.15,Noise
OBS001989,2015-03-24 20:00:00,JWST,405.229,1425108154.21,16.969,1.0469,1203450.39,Noise
OBS001990,2015-03-24 21:00:00,Chandra,416.09,1388588345.96,14.655,0.8175,1524541.02,Signal
OBS001991,2015-03-24 22:00:00,Keck,480.122,1396237146.3,12.582,0.9208,644978.18,Noise
OBS001992,2015-03-24 23:00:00,Keck,372.554,1379759419.98,15.752,0.9783,1217574.59,Signal
OBS001993,2015-03-25 00:00:00,JWST,352.788,1416659024.15,21.2,0.9463,685434.47,Signal
OBS001994,2015-03-25 01:00:00,VLT,493.943,1416934724.88,8.814,0.5664,491712.25,Signal
OBS001995,2015-03-25 02:00:00,VLT,393.016,1414778918.08,7.204,0.5967,2027780.52,Signal
OBS001996,2015-03-25 03:00:00,HST,411.078,1410750596.56,6.91,0.7134,498883.43,Noise
OBS001997,2015-03-25 04:00:00,Keck,406.257,1401471782.22,16.972,0.588,360340.34,Noise
OBS001998,2015-03-25 05:00:00,Chandra,562.683,1389512466.66,17.647,0.3581,1107357.7,Noise
OBS001999,2015-03-25 06:00:00,JWST,472.145,1383700613.87,9.315,1.0028,1134260.74,Signal
OBS002000,2015-03-25 07:00:00,JWST,478.571,1425798110.54,1.32,0.9039,1333616.07,Signal
OBS002001,2015-03-25 08:00:00,Chandra,571.634,1415296085.43,8.626,0.3982,2000614.03,Noise
OBS002002,2015-03-25 09:00:00,HST,482.955,1386133915.46,14.739,0.7277,611435.09,Signal
OBS002003,2015-03-25 10:00:00,JWST,466.61,1400796635.36,11.666,0.7447,710781.58,Noise
OBS002004,2015-03-25 11:00:00,Keck,556.454,1393997698.14,12.902,0.8546,1804402.75,Noise
OBS002005,2015-03-25 12:00:00,VLT,580.184,1377435785.89,9.383,0.4754,1469561.88,Noise
OBS002006,2015-03-25 13:00:00,HST,482.351,1403553027.53,17.07,0.3938,1400040.67,Signal
OBS002007,2015-03-25 14:00:00,Keck,509.673,1391690146.72,13.716,0.9559,705065.65,Noise
OBS002008,2015-03-25 15:00:00,HST,406.185,1380949266.67,14.932,0.3398,1562944.11,Noise
OBS002009,2015-03-25 16:00:00,VLT,396.718,1370417348.92,12.795,0.7302,1401591.41,Noise
OBS002010,2015-03-25 17:00:00,VLT,592.298,1368723930.0,14.622,0.7022,1094768.63,Noise
OBS002011,2015-03-25 18:00:00,Keck,553.393,1392571477.45,14.293,0.763,707536.09,Signal
OBS002012,2015-03-25 19:00:00,JWST,554.636,1398298100.59,7.36,0.8758,1053347.78,Signal
OBS002013,2015-03-25 20:00:00,HST,533.703,1382493983.8,13.865,1.2796,1824243.44,Noise
OBS002014,2015-03-25 21:00:00,Chandra,505.544,1413014788.55,15.958,0.3202,453016.12,Noise
OBS002015,2015-03-25 22:00:00,VLT,583.569,1398689069.16,17.776,1.063,600100.47,Noise
OBS002016,2015-03-25 23:00:00,JWST,612.213,1411537706.21,14.081,0.0464,686098.78,Signal
OBS002017,2015-03-26 00:00:00,Keck,609.347,1396341784.2,7.174,1.2181,794589.42,Noise
OBS002018,2015-03-26 01:00:00,VLT,487.907,1384257647.3,7.943,0.1871,992131.66,Signal
OBS002019,2015-03-26 02:00:00,VLT,666.439,1402282351.42,9.824,1.5309,1479285.51,Signal
OBS002020,2015-03-26 03:00:00,Keck,527.415,1374746509.76,12.947,0.6831,1230707.06,Noise
OBS002021,2015-03-26 04:00:00,JWST,575.885,1410788770.41,11.389,1.1871,1030420.53,Signal
OBS002022,2015-03-26 05:00:00,VLT,533.851,1381257015.87,6.381,1.1252,1138496.74,Signal
OBS002023,2015-03-26 06:00:00,VLT,529.641,1418364650.53,6.351,0.6691,1311995.48,Noise
OBS002024,2015-03-26 07:00:00,Keck,411.71,1393230885.08,1.507,0.6921,159147.03,Noise
OBS002025,2015-03-26 08:00:00,HST,584.162,1421250670.33,3.597,0.5489,1535792.1,Noise
OBS002026,2015-03-26 09:00:00,Keck,841.435,1377547536.23,11.341,1.0362,586793.53,Signal
OBS002027,2015-03-26 10:00:00,VLT,455.025,1386444605.99,23.601,0.673,778244.81,Signal
OBS002028,2015-03-26 11:00:00,Chandra,508.519,1407618698.94,20.984,0.5543,1170217.66,Noise
OBS002029,2015-03-26 12:00:00,Keck,446.455,1423409941.87,7.109,0.9612,962297.09,Noise
OBS002030,2015-03-26 13:00:00,JWST,441.438,1433332178.17,12.75,0.5308,1243465.22,Signal
OBS002031,2015-03-26 14:00:00,Keck,685.334,1400827323.27,4.677,0.7013,1070913.96,Noise
OBS002032,2015-03-26 15:00:00,HST,419.243,1436754912.62,5.439,0.8321,855333.86,Noise
OBS002033,2015-03-26 16:00:00,HST,443.11,1394206709.0,6.013,0.6073,1764379.08,Noise
OBS002034,2015-03-26 17:00:00,VLT,309.501,1421975352.45,10.873,0.6525,1354032.77,Noise
OBS002035,2015-03-26 18:00:00,Chandra,409.087,1381156380.06,11.088,1.2605,1151058.66,Signal
OBS002036,2015-03-26 19:00:00,Chandra,294.992,1408404010.14,13.264,0.7387,1346259.92,Noise
OBS002037,2015-03-26 20:00:00,Keck,575.817,1353166139.18,15.316,0.6921,647335.25,Signal
OBS002038,2015-03-26 21:00:00,HST,835.964,1377568179.77,10.316,0.7475,2087385.87,Signal
OBS002039,2015-03-26 22:00:00,Chandra,455.999,1409333535.96,12.181,0.9363,456181.4,Signal
OBS002040,2015-03-26 23:00:00,Keck,299.989,1373751222.96,6.531,0.4898,1056584.33,Noise
OBS002041,2015-03-27 00:00:00,JWST,608.0,1408538992.22,5.278,0.9282,856786.86,Noise
OBS002042,2015-03-27 01:00:00,Chandra,412.769,1418129162.42,4.505,0.8767,837792.81,Noise
OBS002043,2015-03-27 02:00:00,VLT,655.922,1389973596.15,15.246,0.2634,772871.62,Signal
OBS002044,2015-03-27 03:00:00,VLT,466.157,1380620940.89,10.31,1.3383,614145.0,Signal
OBS002045,2015-03-27 04:00:00,JWST,424.182,1390516267.68,2.644,1.2382,1594171.1,Noise
OBS002046,2015-03-27 05:00:00,Chandra,478.645,1380683753.62,11.685,0.5598,397648.6,Signal
OBS002047,2015-03-27 06:00:00,Keck,590.933,1397975728.84,5.756,0.4633,1491781.95,Signal
OBS002048,2015-03-27 07:00:00,Keck,472.71,1402041812.5,20.302,0.8684,1324268.87,Noise
OBS002049,2015-03-27 08:00:00,VLT,440.393,1393879797.54,9.106,0.3722,809554.43,Noise
OBS002050,2015-03-27 09:00:00,VLT,476.14,1433487184.8,15.408,1.2093,1266303.64,Noise
OBS002051,2015-03-27 10:00:00,HST,347.377,1385611923.61,17.445,0.6595,921050.49,Signal
OBS002052,2015-03-27 11:00:00,JWST,547.644,1427828663.59,7.225,1.2865,449496.83,Noise
OBS002053,2015-03-27 12:00:00,JWST,285.593,1379175215.27,12.38,0.5527,454783.17,Noise
OBS002054,2015-03-27 13:00:00,Chandra,446.705,1401455551.4,14.767,0.7663,1327720.76,Noise
OBS002055,2015-03-27 14:00:00,VLT,591.126,1423662108.17,12.578,1.1802,1301785.16,Signal
OBS002056,2015-03-27 15:00:00,JWST,536.366,1422627143.05,13.806,0.703,1121005.71,Noise
OBS002057,2015-03-27 16:00:00,VLT,570.838,1391594842.05,5.352,0.8816,804241.73,Noise
OBS002058,2015-03-27 17:00:00,VLT,492.195,1411101394.4,14.77,1.1278,904784.23,Signal
OBS002059,2015-03-27 18:00:00,JWST,640.37,1408423581.67,9.569,0.6332,837223.42,Signal
OBS002060,2015-03-27 19:00:00,Keck,610.964,1389201216.43,13.747,0.4215,126527.93,Signal
OBS002061,2015-03-27 20:00:00,Chandra,553.537,1412318998.74,16.6,0.3624,1030626.63,Noise
OBS002062,2015-03-27 21:00:00,Keck,611.305,1437249843.44,15.344,0.975,1261227.43,Signal
OBS002063,2015-03-27 22:00:00,HST,590.051,1409434013.3,13.744,0.9166,1033804.4,Noise
OBS002064,2015-03-27 23:00:00,VLT,447.264,1411327127.58,15.211,1.1185,1884574.59,Signal
OBS002065,2015-03-28 00:00:00,Keck,338.732,1413443099.56,15.442,0.7178,497718.93,Noise
OBS002066,2015-03-28 01:00:00,Keck,550.443,1370780467.85,19.478,0.3708,669448.14,Signal
OBS002067,2015-03-28 02:00:00,VLT,565.531,1409204493.46,11.83,0.0942,1066509.5,Noise
OBS002068,2015-03-28 03:00:00,Chandra,630.857,1379664808.5,12.82,1.6604,1121883.41,Noise
OBS002069,2015-03-28 04:00:00,JWST,387.641,1388202261.19,16.66,0.9581,49395.69,Noise
OBS002070,2015-03-28 05:00:00,Keck,391.228,1443238835.62,9.548,0.841,1301349.0,Noise
OBS002071,2015-03-28 06:00:00,HST,555.188,1394934767.81,5.324,0.8836,1124158.42,Noise
OBS002072,2015-03-28 07:00:00,VLT,491.46,1385196517.91,14.466,0.3706,59696.47,Noise
OBS002073,2015-03-28 08:00:00,Keck,273.709,1423051651.58,10.97,0.5615,941645.37,Noise
OBS002074,2015-03-28 09:00:00,JWST,545.013,1381046459.94,5.962,1.323,595729.24,Noise
OBS002075,2015-03-28 10:00:00,VLT,277.709,1391051617.12,14.503,0.9975,773338.37,Signal
OBS002076,2015-03-28 11:00:00,Keck,386.569,1424981043.36,19.156,0.5709,330949.61,Noise
OBS002077,2015-03-28 12:00:00,Keck,662.202,1400855351.31,3.851,0.432,1208094.34,Noise
OBS002078,2015-03-28 13:00:00,Keck,718.985,1368768059.1,17.112,0.6453,1880888.19,Noise
OBS002079,2015-03-28 14:00:00,JWST,354.121,1410879792.29,0.685,0.7054,1132511.79,Noise
OBS002080,2015-03-28 15:00:00,HST,460.473,1392070682.36,9.999,1.4147,79692.05,Noise
OBS002081,2015-03-28 16:00:00,Chandra,505.115,1430797029.73,21.203,0.7435,1142798.02,Noise
OBS002082,2015-03-28 17:00:00,HST,713.747,1387876261.05,10.358,0.4431,902680.6,Signal
OBS002083,2015-03-28 18:00:00,JWST,440.856,1421024519.47,12.45,0.7824,449493.73,Noise
OBS002084,2015-03-28 19:00:00,VLT,442.774,1435513960.65,15.814,0.8793,1176811.92,Signal
OBS002085,2015-03-28 20:00:00,HST,685.847,1382981135.52,3.418,0.4158,1439882.36,Signal
OBS002086,2015-03-28 21:00:00,VLT,455.025,1396135739.58,12.36,0.9206,665753.26,Noise
OBS002087,2015-03-28 22:00:00,VLT,586.664,1407772505.48,12.321,1.1627,178133.59,Signal
OBS002088,2015-03-28 23:00:00,VLT,322.743,1382853084.95,21.312,0.8416,5836.12,Signal
OBS002089,2015-03-29 00:00:00,JWST,479.452,1405405898.93,5.821,0.5609,667157.45,Noise
OBS002090,2015-03-29 01:00:00,HST,300.848,1395501594.25,10.092,0.6413,922248.27,Noise
OBS002091,2015-03-29 02:00:00,Chandra,373.348,1395098648.57,7.358,0.3023,741997.22,Noise
OBS002092,2015-03-29 03:00:00,JWST,600.704,1400978767.85,6.828,0.7598,658358.95,Noise
OBS002093,2015-03-29 04:00:00,Chandra,494.011,1401425294.31,17.637,0.8932,1283949.76,Signal
OBS002094,2015-03-29 05:00:00,HST,461.707,1403277615.38,12.133,0.531,1231413.02,Signal
OBS002095,2015-03-29 06:00:00,HST,410.15,1388023473.09,9.222,1.3819,1099796.7,Signal
OBS002096,2015-03-29 07:00:00,VLT,473.521,1388896565.51,9.411,1.0377,1408243.89,Noise
OBS002097,2015-03-29 08:00:00,Chandra,536.134,1397628248.22,9.184,0.2622,671846.32,Signal
OBS002098,2015-03-29 09:00:00,Chandra,617.95,1399104847.18,9.631,0.2683,452720.38,Signal
OBS002099,2015-03-29 10:00:00,VLT,184.982,1391223013.2,5.678,0.5048,738833.16,Noise
OBS002100,2015-03-29 11:00:00,JWST,400.189,1406478792.84,10.706,1.272,704348.61,Noise
OBS002101,2015-03-29 12:00:00,Chandra,519.092,1363704765.03,10.204,1.0673,25644.73,Noise
OBS002102,2015-03-29 13:00:00,VLT,488.136,1385390674.82,8.211,1.2871,727215.68,Noise
OBS002103,2015-03-29 14:00:00,HST,548.405,1394401443.48,12.775,0.8031,1552425.28,Signal
OBS002104,2015-03-29 15:00:00,HST,532.105,1382877696.26,13.199,0.7372,1400426.72,Noise
OBS002105,2015-03-29 16:00:00,Chandra,463.416,1432583960.3,9.217,0.4257,1262591.93,Noise
OBS002106,2015-03-29 17:00:00,JWST,436.778,1400377236.93,11.279,0.9049,1065809.02,Noise
OBS002107,2015-03-29 18:00:00,VLT,470.54,1403535393.56,22.793,0.7411,1724449.26,Noise
OBS002108,2015-03-29 19:00:00,HST,637.849,1390335385.84,22.602,0.7296,469916.05,Signal
OBS002109,2015-03-29 20:00:00,JWST,412.159,1399684421.59,6.73,1.2854,517586.44,Noise
OBS002110,2015-03-29 21:00:00,JWST,492.463,1375694930.71,7.428,0.7621,1562147.64,Noise
OBS002111,2015-03-29 22:00:00,JWST,522.001,1396603659.28,6.703,1.1993,1013802.45,Noise
OBS002112,2015-03-29 23:00:00,VLT,687.242,1381259831.43,17.285,0.3236,664410.85,Signal
OBS002113,2015-03-30 00:00:00,Chandra,463.963,1394451928.3,10.007,1.6064,1275962.31,Noise
OBS002114,2015-03-30 01:00:00,Chandra,615.057,1348801668.67,13.198,0.688,780766.52,Noise
OBS002115,2015-03-30 02:00:00,VLT,647.838,1377439935.83,21.985,1.0122,581237.25,Noise
OBS002116,2015-03-30 03:00:00,JWST,492.349,1429278528.09,11.948,1.0599,567324.09,Signal
OBS002117,2015-03-30 04:00:00,Chandra,474.714,1416607954.98,15.531,0.6508,1160774.68,Signal
OBS002118,2015-03-30 05:00:00,Keck,460.514,1426380786.72,14.602,1.0457,1102907.75,Noise
OBS002119,2015-03-30 06:00:00,Keck,469.301,1427754425.39,9.059,1.0613,1758373.38,Noise
OBS002120,2015-03-30 07:00:00,VLT,602.509,1413459748.48,17.296,0.5861,854955.38,Signal
OBS002121,2015-03-30 08:00:00,VLT,527.721,1390942626.29,7.751,0.5896,846425.28,Signal
OBS002122,2015-03-30 09:00:00,Chandra,528.235,1379254981.07,18.699,0.8136,1719816.77,Signal
OBS002123,2015-03-30 10:00:00,Keck,364.973,1422934892.11,9.063,0.7654,1492823.4,Noise
OBS002124,2015-03-30 11:00:00,VLT,383.901,1401291359.49,9.61,1.2179,1072449.15,Noise
OBS002125,2015-03-30 12:00:00,VLT,757.214,1449880456.33,6.558,1.0108,219493.64,Signal
OBS002126,2015-03-30 13:00:00,JWST,478.661,1392698040.48,7.379,0.7789,594072.61,Signal
OBS002127,2015-03-30 14:00:00,JWST,407.027,1439457917.1,9.866,0.9818,472952.6,Noise
OBS002128,2015-03-30 15:00:00,VLT,671.732,1396864164.19,0.157,0.186,1018225.89,Signal
OBS002129,2015-03-30 16:00:00,HST,533.817,1426720971.95,10.833,0.6154,745829.44,Noise
OBS002130,2015-03-30 17:00:00,JWST,569.379,1433933834.74,9.46,0.8863,1801452.45,Noise
OBS002131,2015-03-30 18:00:00,VLT,483.434,1379541001.44,15.95,1.1346,214281.39,Signal
OBS002132,2015-03-30 19:00:00,Chandra,461.759,1390300038.43,14.115,0.8599,419330.14,Noise
OBS002133,2015-03-30 20:00:00,Keck,479.65,1379340415.49,8.462,1.2375,1122314.39,Signal
OBS002134,2015-03-30 21:00:00,JWST,334.071,1375401110.23,9.707,1.0604,1260718.02,Noise
OBS002135,2015-03-30 22:00:00,Keck,489.449,1413341337.01,10.827,0.6535,293568.12,Noise
OBS002136,2015-03-30 23:00:00,VLT,535.524,1396067432.6,19.43,0.758,132294.92,Signal
OBS002137,2015-03-31 00:00:00,Keck,722.056,1401047326.46,7.888,0.9225,868198.15,Noise
OBS002138,2015-03-31 01:00:00,HST,510.32,1411124782.7,8.401,0.6654,1678021.82,Signal
OBS002139,2015-03-31 02:00:00,Keck,219.899,1362852263.33,6.357,1.2594,1943880.44,Noise
OBS002140,2015-03-31 03:00:00,Keck,488.722,1425735320.08,4.59,0.4674,792751.25,Signal
OBS002141,2015-03-31 04:00:00,VLT,828.74,1393018116.73,13.535,0.8948,914676.51,Noise
OBS002142,2015-03-31 05:00:00,Chandra,603.964,1410648026.12,13.015,1.0206,581567.12,Signal
OBS002143,2015-03-31 06:00:00,Chandra,402.693,1412414256.78,18.414,0.706,1316603.2,Noise
OBS002144,2015-03-31 07:00:00,VLT,570.933,1427415931.22,17.207,0.6384,1764264.79,Signal
OBS002145,2015-03-31 08:00:00,JWST,410.958,1397902852.24,23.986,0.7772,1628010.37,Signal
OBS002146,2015-03-31 09:00:00,Keck,337.543,1357527250.82,11.631,1.0436,985499.69,Signal
OBS002147,2015-03-31 10:00:00,HST,458.196,1401142552.27,10.697,0.65,580734.15,Signal
OBS002148,2015-03-31 11:00:00,Chandra,510.983,1404014137.16,5.499,0.4793,1004098.5,Signal
OBS002149,2015-03-31 12:00:00,Chandra,275.341,1379314782.82,15.483,1.1452,1690393.35,Signal
OBS002150,2015-03-31 13:00:00,Chandra,362.101,1402949813.09,12.593,0.9198,799741.45,Noise
OBS002151,2015-03-31 14:00:00,JWST,501.24,1392779631.31,15.256,1.1024,92285.49,Signal
OBS002152,2015-03-31 15:00:00,JWST,451.019,1373144921.01,6.304,1.0278,819995.37,Signal
OBS002153,2015-03-31 16:00:00,Chandra,547.377,1413429697.9,13.758,1.454,860487.12,Noise
OBS002154,2015-03-31 17:00:00,Keck,354.24,1388725496.98,13.026,1.1345,89350.92,Noise
OBS002155,2015-03-31 18:00:00,VLT,585.694,1391872415.71,12.695,0.5828,1116018.67,Signal
OBS002156,2015-03-31 19:00:00,Keck,357.949,1390748423.05,8.584,0.9411,1253002.33,Noise
OBS002157,2015-03-31 20:00:00,Keck,697.128,1424709571.95,17.947,0.6328,1929946.31,Signal
OBS002158,2015-03-31 21:00:00,VLT,294.109,1399181676.76,22.252,0.6638,333811.52,Noise
OBS002159,2015-03-31 22:00:00,Chandra,368.893,1401581996.41,6.448,0.3762,1365260.72,Noise
OBS002160,2015-03-31 23:00:00,JWST,550.084,1391187276.91,15.602,0.7142,1483418.08,Noise
OBS002161,2015-04-01 00:00:00,Chandra,699.708,1409257336.45,2.389,0.9635,1259810.47,Noise
OBS002162,2015-04-01 01:00:00,JWST,537.805,1426986360.97,15.343,0.7802,496599.18,Noise
OBS002163,2015-04-01 02:00:00,Keck,567.543,1412957216.35,2.649,0.4702,467536.66,Noise
OBS002164,2015-04-01 03:00:00,Chandra,502.104,1413737339.23,9.375,0.3431,1048598.38,Noise
OBS002165,2015-04-01 04:00:00,Chandra,376.832,1412124604.12,5.435,1.4336,1045088.83,Noise
OBS002166,2015-04-01 05:00:00,Chandra,441.183,1372395147.13,10.922,0.8975,720283.09,Noise
OBS002167,2015-04-01 06:00:00,JWST,354.571,1382477623.37,16.194,0.5528,1645818.51,Noise
OBS002168,2015-04-01 07:00:00,Chandra,346.555,1395900252.13,2.713,0.9385,799624.21,Signal
OBS002169,2015-04-01 08:00:00,Chandra,548.21,1385482719.15,10.203,1.4568,53149.63,Signal
OBS002170,2015-04-01 09:00:00,Chandra,365.219,1378709259.5,9.433,0.9861,887971.74,Signal
OBS002171,2015-04-01 10:00:00,HST,538.346,1362556485.18,19.905,0.0361,1240136.67,Signal
OBS002172,2015-04-01 11:00:00,VLT,343.781,1373069415.74,14.159,1.5957,1170980.58,Noise
OBS002173,2015-04-01 12:00:00,Chandra,535.566,1394869488.85,6.114,0.2452,1167111.29,Noise
OBS002174,2015-04-01 13:00:00,VLT,441.358,1398611472.66,9.644,0.7382,1746994.51,Signal
OBS002175,2015-04-01 14:00:00,JWST,668.794,1384138924.48,19.781,0.46,442604.71,Signal
OBS002176,2015-04-01 15:00:00,VLT,538.846,1401578504.25,15.572,0.578,788145.83,Signal
OBS002177,2015-04-01 16:00:00,HST,648.294,1391323327.18,7.409,0.8853,1772527.02,Noise
OBS002178,2015-04-01 17:00:00,Keck,409.322,1421811471.75,10.665,0.1787,16325.06,Noise
OBS002179,2015-04-01 18:00:00,VLT,506.737,1396767484.72,10.824,0.7729,973152.78,Signal
OBS002180,2015-04-01 19:00:00,Keck,382.27,1413926617.63,9.31,1.1442,1614460.56,Noise
OBS002181,2015-04-01 20:00:00,VLT,450.367,1404064275.25,3.449,0.547,1607008.13,Noise
OBS002182,2015-04-01 21:00:00,JWST,468.547,1371958579.22,8.612,0.3829,1330058.19,Noise
OBS002183,2015-04-01 22:00:00,VLT,412.897,1398186836.49,18.946,0.7582,1342719.65,Noise
OBS002184,2015-04-01 23:00:00,VLT,354.14,1375287518.01,10.094,0.6985,479488.44,Noise
OBS002185,2015-04-02 00:00:00,VLT,330.378,1397837583.24,11.484,0.6214,1686588.54,Signal
OBS002186,2015-04-02 01:00:00,JWST,219.23,1385097383.66,12.703,0.4435,399969.14,Noise
OBS002187,2015-04-02 02:00:00,JWST,373.238,1407639260.67,23.091,0.9558,429793.49,Signal
OBS002188,2015-04-02 03:00:00,JWST,575.299,1373152913.25,12.044,0.9786,1193937.07,Noise
OBS002189,2015-04-02 04:00:00,Keck,308.18,1400294036.51,17.47,0.4803,753492.75,Noise
OBS002190,2015-04-02 05:00:00,Keck,335.825,1411448311.65,9.009,0.5218,1103348.35,Signal
OBS002191,2015-04-02 06:00:00,JWST,714.908,1418151911.39,10.703,0.8409,1215383.54,Signal
OBS002192,2015-04-02 07:00:00,Keck,423.62,1384716644.84,12.063,0.5105,1889054.87,Noise
OBS002193,2015-04-02 08:00:00,JWST,538.526,1400355019.44,8.129,0.8536,1216862.29,Noise
OBS002194,2015-04-02 09:00:00,JWST,577.078,1403682939.46,10.981,1.2404,690732.85,Signal
OBS002195,2015-04-02 10:00:00,VLT,579.503,1430942525.59,16.44,0.7821,1338243.98,Noise
OBS002196,2015-04-02 11:00:00,Chandra,317.322,1370373398.78,7.998,0.4359,584122.9,Signal
OBS002197,2015-04-02 12:00:00,JWST,472.273,1381777949.1,12.0,0.9176,1456577.76,Noise
OBS002198,2015-04-02 13:00:00,Chandra,305.813,1456089249.85,15.544,0.7467,1032313.96,Noise
OBS002199,2015-04-02 14:00:00,Keck,793.558,1394538054.32,7.878,0.755,1200271.91,Signal
OBS002200,2015-04-02 15:00:00,HST,308.615,1362180123.8,17.477,0.9426,109673.01,Noise
OBS002201,2015-04-02 16:00:00,JWST,374.259,1388348997.13,12.364,1.0073,125372.8,Noise
OBS002202,2015-04-02 17:00:00,HST,375.128,1344622535.57,11.174,0.8107,249287.88,Noise
OBS002203,2015-04-02 18:00:00,HST,320.401,1404818414.25,1.959,0.7818,1872885.43,Noise
OBS002204,2015-04-02 19:00:00,JWST,662.311,1416195695.21,10.132,1.4191,425922.59,Noise
OBS002205,2015-04-02 20:00:00,Keck,790.694,1381766752.48,13.858,1.1602,1366154.9,Noise
OBS002206,2015-04-02 21:00:00,VLT,442.91,1390585521.55,20.727,1.0501,679046.1,Signal
OBS002207,2015-04-02 22:00:00,HST,341.549,1418473083.11,14.839,0.8394,879984.95,Signal
OBS002208,2015-04-02 23:00:00,Chandra,231.569,1364995690.7,17.631,0.4983,977639.87,Noise
OBS002209,2015-04-03 00:00:00,JWST,470.707,1373568575.76,5.954,1.1382,1821889.21,Noise
OBS002210,2015-04-03 01:00:00,HST,462.036,1395437696.37,11.366,0.8433,1292252.77,Noise
OBS002211,2015-04-03 02:00:00,VLT,421.844,1384953303.25,18.104,0.6268,1192516.57,Noise
OBS002212,2015-04-03 03:00:00,VLT,526.565,1394122662.05,7.561,0.7271,1648349.22,Signal
OBS002213,2015-04-03 04:00:00,VLT,547.421,1374724993.61,16.826,0.5101,683401.57,Noise
